Review,Sentiment
Amayzing scenery. Wonderful food. Helpful and well trained staff. Would like to visit again,Positive
"Had a superb stay, breathtaking view and  excellent service and hospitality",Positive
Great nature experience,Positive
Excellent experience with real peace in mind.  Can have a super experience with the nature. Wonderful..,Positive
Best work by Geoffrey Bawa. Really cheap in comparison with what ever is on offer at the hotel. Built inside a forest.,Positive
An excellent place to spend your leisure time . A. Very beautiful place full of natural beauty. Had a great time here,Positive
Great service and delicious food! Loved the view which is very mesmerizing. 👍🏼👍🏼,Positive
Nice service,Positive
"Never image there would be such beautiful place in secluded area... I'm so amazed with the view, love it so much",Positive
"Its very well mixed with the nature. Even though its quite a big hotel, u do not get that crowded feeling. Very spacious and peaceful. Buffet is expensive at 5000 odd for lunch per person. Food is quite tasty.",Positive
Beautiful,Positive
Good food & nice place to relax,Positive
Amazing architecture and real nature,Positive
Nice place.,Positive
Support service. Food also very good. They maintain the quality of food. Nice location for wedding photography.,Positive
One Km long hotel,Negative
A place where your related requirements will fulfill with good service,Positive
Luxury nature friendly. As well staff also friendly & helpful,Positive
"Beautiful icon hotel that is a must. There hotel has are two main wings in a v shape: sigiriya looking at the mountain and dambula looking at the lake. Tips: take dambulla side and upper floor you will have beautiful views.The staff are one of the best I have ever seen: helpful,  courteous  and above all very professional. Special mention is Ms Nashida for solving our minor problem and changing the room immediately. Highly recommended",Positive
"The service was excellent , nice view with a perfect stuff",Positive
No control over the A/C,Negative
We had a nice stay here. Food was excellent throughout. Staff were very helpful. Beautiful sceneries all around the hotel. We wish to come back again,Positive
"Amazing view, very good variety of food!",Positive
Superb,Positive
Very nice nature,Positive
Everything is fine value for money,Positive
A beautiful design hotel connected to the surrounding nature.,Positive
"The atmosphere was awesome!
I want to come again.",Positive
"Very nice hotel.
location, food, workers.
All were excellent.
I would definitely like to come again.",Positive
Nice place but very noisy if your bedroom is next to the bar....,Positive
Lovly stay@Kandalama. Peaceful & Beautiful environment,Positive
Awesome resort. Would greatly recommend everyone to visit. Great experience living with nature.,Positive
Nice and lovely atmosphere next to kandalama lake,Positive
"This hotel is located 8 km from Dambulla, Sri Lanka. It was built with nature-friendly and eco-friendly ideas on the shores of Lake Gandalamar. Named one of the 300 Best Hotels in the World, . It is the work of a world-renowned Sri Lankan designer named 'Jeffrey Bawa'. As it is located in the central area of ​​major tourist attractions such as historical places such as Adarapura, Aukana, Polonnaruwa, Sigiriya, and Dambulla Grottoes, it is worth experiencing accommodations.",Positive
"Amazing scenery with Kandalama Lake and Sigiriya in the horizon. The suite was cosy and had ample amenities. Good WiFi. The beds were super comfy and the view from the suite was just priceless.
We ordered in-room dining for dinner, which was delivered in about 25 minutes. The breakfast buffet had both western and Sri Lankan options, with cooks preparing local dishes as requested.
The staff was well-mannered and friendly, ever ready to answer our questions. There's a spa as well but we didn't check it out.",Positive
Gorgeous one with nature. A true architectural masterpiece.,Positive
Claim & relaxing environment.,Positive
Good hotel,Positive
"One of the best hotel with a all the best point of luxury,  naturefeundlich,,under service. Excellent. .",Positive
Best place,Positive
"Truely one of a kind. Unique experience. Fantastic display of the talents of Mr. Geoffrey Bawa. Enjoying five star luxury hugging the nature. Dr Aruna Kondasinghe from Singapore highly recommend. Relatively Dear but worth it
Try it out at least once. You won't regret. It's a lasting memory.
Thanks.
Aruna Kondasinghe",Positive
Amazing greenery with an out of world experience. Great food,Positive
"Great Hospitality, Very Tasty Food, Friendly staff",Positive
Great ambience!,Positive
"Recommended
* Don't think about the price",Positive
Lovely place. Very courteous service and wonderful buffet,Positive
Good hotel,Positive
"Wonderful architecture (architect by Giffery Bawa)
It is a first certified green building in Sri Lanka
Nature friendly building structure
near to Sigiriya (Have Sigiriya view)
Not recommended for children( below 14years)",Positive
"Tasty food, exalant services, panaromic views and reasonable prices",Positive
"Incredible hotel. So unique and such a great experience. It was like living in Jurassic park but with a posh and comfortable twist.

Service was great.
You can watch monkeys from your room and at breakfast time.

Infinity pool overlooking the lake was sensational.

You can also hike sigryia rock from here.",Positive
"Best Hotel ever!
But... Hopefully their gonna renovate the structure as soon as possible
The Gym was not practicable.
We will come back 😊",Positive
"From a mobility perspective there are ramps and elevator's to get between floors. However, there didn't appear to be any mobility accessible rooms. For a more mobile wheelchair user the rooms could work but there are no grab rails, shower seat etc.
Overall the staff were very friendly and helpful, food was delicious and atmosphere very relaxing.",Positive
"An excellent hotel, designed by world renowned Sri Lankan architect Geoffrey Bawa in such a way that surrounding nature has minimal disturbance. Should be seen to be believed, it is really unique in this respect. Apart from that, a very good five star hotel with excellent food, nice swimming pools, breath taking scenery from rooms of Kandalama lake and also the adjoining forest and distant mountain ranges.",Positive
"Food was very expensive and staff was horrible. Balcony, outdoor area and top swimming pool were not clean. Parking available under tree but they said they can't take any responsibility for vehicle if it damaged by animals or bad weather so I really disappointed.",Negative
One of the best locations in srilanka. Beautiful lake view.,Positive
Good resort,Positive
"feel like live in the jungle, really attractive!",Positive
Lovely,Positive
It's an eco friendly 5 stars hotel in Kandalama. Their service is very friendly. There is huge crowd foreigners check in that hotel. It has lovely views.,Positive
"The hotel design and ambience is amazing. Secluded from locality and surrounded by nature. The staffs are really nice too. Except few issues the hotel is amazing for a vacation. There were no power outlets to charge mobiles, we had to take out the lamp sockets to charge our phones. Few occasional power cuts bt stays bout a minute or two. Not much entertainment facilities either.",Positive
One of the best hotels in sri lanka with the perfect environmental surrondings within the premises. This time in the year would be more perfect to visit this beautiful place since sudden drizzles falling in to lush wild green. It was perfect weather in this time of the year in kandalama to discover its true beauty. Food and service levels were truly satisfying and the beauty of the location was breathtaking. Highly recomended for your vacation.,Positive
It was a nice stay. Very friendly staff.  Rooms was clean and comfortable. Food was excellent. For dinner need to come in smart casual. Need to close the balcony door always as small insects may come in side.,Positive
"This is one of the famous hotels in Sri Lanka designed by Geoffrey Bawa, one of the famous architects in Sri Lanka. The hotel is in a forest and provides a good view of the Kandalama lake. You find monkeys everywhere who will not hesitate to enter your room if the doors are kept opened (they had entered and taken some food when we visited last time as we had forgotten to keep the doors closed). If you are a nature lover, this hotel will probably attract you.

Food had an adequate variety though we felt it was less than our previous visit about 2 years back, especially the dinner. The staff of the hotel was good. Rooms were comfortable and clean though no dental and shaving kits were available in the washroom.
I had a bitter experience when I wanted to modify the reservation made for my family as I later realised that I should have ideally booked a double room with two children (aged 6 & 8) instead of a triple room. However, after taking two days, they refused this saying no modifications are allowed under the scheme. When I expressed my disappointment also, they were still mentioning my original reservation prevailed. It lacked courtesy too (we altogether reserved 4 rooms but one member couldn’t come. Even then, we didn’t make a request to change/modify it as we understood it would not be fair to make such request, given the conditions). This attitude and treatment of the management greatly disappointed me before the arrival.  So, be perfect with your reservation, if you intend staying here and other Aitken Spence hotels.

In terms of value for money, there are much better options.  There are much better hotels/resorts by established and famous brands which will give you more value for money, flexibility and even go an extra mile to keep you happy. There is another resort managed by one of the famous and established brands close by, in Habarana (didn’t mention the name of the resort due to doubts on the disclosure) which has a great greenery environment with a better food variety (from salads to desserts with many action stations) and excellent customer service for a lesser price, giving excellent value for money.",Positive
It's really 5 star hotel and you can feel it from the check in to out,Positive
Brilliant,Positive
Here is very nice hotel. Great views make me happy ang feel close up to nature.,Positive
Beautiful location. Very friendly staff. Quality foods. Ideal for relaxation.,Positive
Wonderful place!  Grate location and foods also fantastic.,Positive
Amazing  place.food quality and presentation is exceptional.needs a few more activities and a nice bar.chef mahesh  and staff do a excellent  job,Positive
Great place and excellent food. View is incredible,Positive
Brilliant service and friendly staff.Love the food.,Positive
Kandy lake in early morning,Positive
"One of the best if not the best hotel in Sri Lanka. Friendly staff, amazing atmosphere and great food.",Positive
Great hospitality with lovely natural nature views.,Positive
You can have a relaxing holiday,Positive
Excellent service,Positive
Good variety of food. Great service by all staff. Rooms with beautiful views.,Positive
Service and food were good. Staff was friendly and kind.,Positive
"Amazing ambience! The whole structure created by Geoffrey Bawa is a creative idea.
Architecture students must definitely visit!",Positive
Certainly a star class hotel with superb service and facilities!! Loved it!,Positive
"Best place i have been visited,  wonderful hospitality from all sataf. Keep it up and make our 🇱🇰 on to of the world ..",Positive
Serene and very relaxing,Positive
Good for a peaceful vacation,Positive
Perfect place!!! No other words to say!!!,Positive
Peaceful place,Positive
Such a wonderful experience to stay here. Can not find the correct word to say. Just amazing...,Positive
"Though we booked a triple room, after they accompanied us to the room they have not arranged it as a triple room.�After half an hour they arranged the bed but not others.�We had to asked separately mug, glass, towel, etc. each and every time we need same. They informed us that the room was ready when we were at our lunch table. They have to check everything before informing us since we didn't even rush them.",Negative
"Upon check-in, my partner and I were informed that there had been an error on our booking meaning the room had been booked for one guest only, despite booking a Deluxe Room and mailing the property ahead of time requesting 2 Twin beds. The hotel admitted no responsibility for this miscommunication and had zero empathy, I was quite upset although I was understanding that a solution must be found. Imagine my surprise when the hotel representative then demanded an additional $100 per night ($200 in total - essentially the cost of a second room), despite no further consumables being used for 2pax than there is for 1pax - bearing in mind this is on a ROOM ONLY basis. The room was prepared, and adding a second person to a room has zero impact on the hotels expenses from my first hand experience - especially as breakfast was not included. This blatant attempt at a money grab left a sour taste in our mouths,and we were disappointed by the lack of explanation provided and the antagonistic & disingenuous attitude of the front desk staff & front desk manager.",Negative
"Upon reaching our room, we were greeted with a disturbing sight. A gigantic millipede and an ant infestation greeted us as soon as we entered. While we understood that we were in a jungle setting, we had expected a '5-star' property to be able to keep simple pests at bay.",Negative
"In addition to this, the air conditioning unit in our room began to leak at 23:00 hours, causing the wooden floors to become flooded within just a few minutes. Despite multiple calls to the front desk requesting maintenance assistance, we were met with reluctance and had to call a second time to beg for someone to come to our room to fix the issue. This is not what I expect from any hotel - 1 star or 5 star. This is another example that showed a distinct lack of customer service.",Negative
"On the second day of our stay, the lady from the first dispute displayed an attitude that was sour and unwelcoming. She did not greet us, nor did she smile or offer any form of service. This was incredibly disappointing and did nothing to improve our experience. This lack of interaction was the final straw that led me to publish this review, as I had initially wanted to move past the experience and simply see the previous days check-in as a one off.However, it is worth noting that the restaurant staff were a bright spot during our stay. The restaurant manager was particularly kind and accommodating, and we thoroughly enjoyed the music provided by the flutist. We urge any future guests who do decide to choose to stay at this 'hotel' to sit outside whenever possible, as the atmosphere inside the dining hall is lacking and uninviting.",Negative
"I hope the hotel takes this as constructive criticism and sees it as an opportunity to allow for leniency when it comes to human error, such as their own booking department's failure to pick up on a key detail prior to guest arrival. It would also be beneficial for the staff to receive training on how to manage expectations & dealing with mishaps. However, I fear that this feedback may not make an ounce of difference, given that there was the opportunity to make things right at the time. This is why I felt compelled to write this review.",Negative
"Terrible hotel. This is a scam hotel not a 5-star hotel. They have not spend any money on sound proofing the hotel. You can hear everything in every room around you.�All people walking by can hear, the music in the hallway can hear.�There is a crack in the door.�Bed and blankets are terrible. I really wish I can have my money back and my time as I didn't sleep at all.�Really horrible.�Do not come if you are annoyed by loud sounds and terrible bed.",Negative
I could not believe it and was disappointed.�They vacuumed and changed the bed linen only after I informed the room is dusty.�It kept me worrying about the safety at pandemic times. I enjoyed everything else. I love this place but this is the first and last visit here. My kids told me the same.,Negative
The 3rd bed of the 3 pax room is not to the standards.�room facilities should be improved. Meal variety should be improved to match the 5-star standard. but the hotel is the most beautiful hotel I have ever visited,Negative
We were in a presidential suite and the way the room was taken care of was shocking The wallpapers to the bed headboard is ripping and the spa inside the room wasn't been even tested for sometime,Negative
"I think the hotel ratings should be reviewed again for this hotel. Because 5 star is not suitable for this anymore. Everyone talks about its glory and the architecture because a famous architect built this hotel. However, hotel staff doesn't care about guests and they have enormous ego. The staff is not friendly and nice. We got a panaromic king room. The room was small and old. Commod was not cleaned (Check the attached picture). The furniture were not comfortable.�There were not wall plugs to charge the phone near the bed.�In a 5 star hotel there should be a iron for every room. But this hotel rooms are not equipped with irons and when we requested, they rejected our request. We had to argue with them to get an iron.",Negative
"Last but not least, the food is average. But the main point is they don't follow covid guidelines at the restaurant. The restaurant was full with people. When we got our cutleries, there was a hair inside. They didn't even apologize for their mistake. Amidst the covid pandemic, this hotel doesn't even clean these things well. There are better 5 star hotels for cheaper price near this hotel. I would not recommend this hotel at all.",Negative
"It was not a good experience as others views it. It was so crowded and had fewer staff to support guest arrivals. A lot of guests waited more than one hour to check in. We were allocated 2 floors which is the basement. We requested higher rooms at any price but it was not materialized. Finally, we decided to change the hotel to another. We may be the few guests who turn back from this kind of 5-star hotel. Although there were good comments, it was not well organized and need more staffs to be employed. Will see again with good hopes...",Negative
When you book rooms please ask the level or floor of the rooms. If you get 2 and 3 floors .. you don�t have view and dark view. Entrance side only rock. I think better to select from 4th floor and above.,Negative
"Strangely unpleasant place. Food 4/5. Room 3/5. Check in experience 0/5. Service 2/5. Value for money 1/5. Even if offered a free suite, I would never go back. A bad hotel can have a good view and still be a bad hotel. Most of the reviews are fake, notice how many of the reviewers have only written 2 reviews for example.",Negative
My recent experience at Heritance Kandalama was very disappointing.,Negative
"To begin with, we've reserved for a panoramic view room and as per the description on their website the room offers a panoramic view of the kandalama lake and the dambulla rock. Whereas; our room's view was obstructed by the trees so barely had the said view. I brought this into the staffs attention and their response was they do not cut tress and the website still contains old pictures. They were not ready to relocate us to a better room either. So beware: the pictures are deceiving and you wouldn't get a solution for your concerns from the staff. We have paid for a view that was existed many years ago.",Negative
Horrendous experience! My husband and I were travelling around Sri Lanka on our honeymoon in August and kandalama had to be on the list because of all the good memories but it's not the same kandalama we used to know!,Negative
"HORRIBLE service - check in process took forever, staff was gloomy, and not helpful.",Negative
We wanted to extend our stay purely based on the beauty of the hotel and we were treated so poorly by the head receptionist who made very rude comments about us being locals when we were inquiring.,Negative
They've hired trainees from hotel schools who have not been trained properly by the managers at kandalama or given proper information. I don't blame the trainees as they were trying their best to fix the situation after failing but the head receptionist (Prasanna - I might have the wrong name) was so rude to us we've never experienced such horrible service in our lives!,Negative
So sad to see one of our favourite resorts since childhood in such poor state. I did not want to stay there a minute longer so we left and they tried to compensate by giving us some free jam on our way out _____________________,Negative
BOTTOM LINE - SPEND YOUR MONEY ELSEWHERE,Negative
"1)Late checking (2 hours delay).
2)Given a wrong room and washroom is not cleaned well.found insects in the washroom.
3)Food is excellent.
I would never come again.(rather staying at home and chill)",Negative
"While the staff is courteous, they are quite disorganized. We checked in and went straight for lunch as our room wasn't ready. Given we are traveling with an infant, we requested a baby cot in our room. After lunch there was no one to direct us to the room. We had to walk back to the reception to get someone to walk us to the room. Even though it's been over an hour since we checked in at this point, our luggage wasn't brought to the room for another 10 minutes - and a cot was nowhere to be seen. Had to re-request and wait for over an hour, the reception doesn't answer the phone.. etc. etc.
While the hotel itself is nice, the service is far from it.
UPDATE: We had a hot water flask in our luggage, and it's shattered into pieces. Either they threw our bag or dropped it.
Baby cot arrived after eventually getting through to reception and requesting again.
TERRIBLE SERVICE",Negative
"Terrible hotel. This is a scam hotel not a 5-star hotel. They have not spend any money on sound proofing the hotel. You can hear everything in every room around you. All people walking by can hear, the music in the hallway can hear. There is a crack in the door. Bed and blankets are terrible. I really wish I can have my money back and my time as I didn't sleep at all. Really horrible. Do not come if you are annoyed by loud sounds and terrible bed.",Negative
"Horrible experience!
Nothing went well in this hotel. The experience was horrible, and I consider it the worst hotel I stayed at on my journey to Sri Lanka. Moreover, the room was not clean and there was a spider nest in one of the tables.",Negative
"Disliked � 1- You have to take off-road for about ten minutes to reach the hotel.
2- The internet is super slow where you can barely use WhatsApp or any other instant messages apps. It is super slow to the limit you can not use google sometimes.
3-The insects and bats are everywhere. To go to the restaurant you have to pass by three bats flying at the entrance of the restaurant. In addition, there was a lizard inside the restaurant next to our table. It was an unpleasant experience at all having dinner at the restaurant.
4- The staff of the restaurant was unprofessional and unfriendly at all. One of them gave us the bill to pay for it and once I told him my booking was half-board he replies rudely you have to pay for the drinks. He could simply be polite and reply "" sorry sir, but half-board booking does not include beverages"". In addition, I asked him for napkins and he gave them to me as like he wants to hit me.
5-The next day, I ordered breakfast to have in my room. I had to wait 45 minutes for the room services to bring it. Unfortunately, when I told the guy I waited for you for 45 minutes he replied "" 45 minutes!!!"" and then looked at his phone as he didn't believe me and then replied impolitely "" oh yes 45 minutes sorry"". Is this an appropriate method to treat the residents?
5-Due to the bad experience at the restaurant, the next day I wanted to have dinner in my room",Negative
"However, this was an unpleasant experience again. After waiting so long for the dinner, the guy came and to be honest he was polite, but he brought a bill with him and I told him my booking is half-board so the dinner should be included. I called the room services and they told me rudely that half-board booking is only at the restaurant so if you want to have your dinner in the room you have to pay for it! so I asked them to call the manager and he replied I will call him and back to you.",Negative
"Don�t waste your money on this buffet. We weren�t staying here but came for dinner, excited about the prospect of a 5 star hotel buffet. It was extremely underwhelming and low quality especially considering the price (LKR 60,000/person). We would happily pay that for quality food and variety (like the buffet at Jetwing Lake, which was far superior and also cost less) but most of the selection here lacked flavor and was also not prepared fresh- grilled prawns for example, which could easily be grilled in the wok to order, sat cooked and waiting to be picked up. The service was good but this was a massive disappointment. There were a few highlights (chicken curry for one) but absolutely nothing that warrants the price and overall certainly does not live up anywhere near to the expectation. Save yourself the disappointment and go to the buffet at Jetwing Lake!",Negative
"I have been into Heritance Kandalama 12 times with my family. We planned to bring our brother family but as per their hotel rules they consider them as foreigners. If that�s the case they should state it at the beginning itself. We were 8 of us travelled together, and wasted our hrs of day saying back and forth talking their high authorities
I will never come back to Heritance kandalama again in my life
We walked out of the hotel without staying over at Heritance Kandalama",Negative
"
My family and I visited this hotel expecting a world class experience. But we are utterly disappointed with the bitter experience we received. We checked in by 2.00 pm and had to wait till 5.00 pm to get to our rooms and baggages. The food was fairly good but is very underrated than the quality it is said to be. Though the staff was friendly it was not a very pleasant experiences. Being a family with minors, we had to undergo great difficulties. Please improve these grey areas in your service. We are not hoping to visit this hotel anytime soon.",Negative
"We thought a heritance kandalama is the best resort hotel for honeymooners and for others. yep, I think it was. But so sad to say totally collapsed.Cockrochers and flyies at nigt comes inside while windows closed ,Main problem there is no responsible staff in housekeeping.Because cockrochers legs were inside of the shower gel bottle. I feel they did not clean properly evrything inside in room . But i need to say great view and they were providing very tast food.this was after lockdown.we faced last month.______",Negative
Had one the worst front desk experience I have ever experienced at Kandalama. Reception staff was very non welcoming... and I was honestly shocked to see such behaviour from a reputed chain as aitken spense. Completely abandoned my enthusiasm to book the place in few minutes. Im glad most of the guys dont do bookings in person. Im pretty sure it wont cross zero.,Negative
Also hotel is poorly maintained might not worth ur extra buck. High time management fix those.,Negative
"Wanted to state how I got an extremely unprofessional way from� Sanjeewa� at the reception as I wanted a 2-3 hours late checkout but he was an unwelcoming and very offensive.
How sad that a hotel like this hire such people.
I guess all this is that because I didn�t use the taxi that he referred to which is X 200 times more expensive than the normal ones.
And the star that I put is for the look from inside the room that many will like.",Negative
"Very much disappointed about the state of the rooms and overall service and extended to us tourists during our stay on 02.04.2021 to 04.04.2021
We felt like the hotel is giving us favour in staying at the hotel, which is not the case.
If the management and hotel staff don't like local tourists visiting the hotel, please don't open it local tourists.
But don't forget during tough times in the local travel industry, it was always the local tourists that kept the hotels going on.
Please take this comments positively and improve the overall service",Negative
"One of the worst experience ever. I even regret the fact that I actually booked this hotel for a short holiday. I enjoyed quarantine hotel (Amari Galle) than Kandalama. Your staff is rude. Especially the kitchen stewards. The steward who served me Curd and Bee honey was absolutely rude. I asked him for bee honey and he was like ""you want pickle?"". Then I said I want honey and then he said pickle and honey is the same thing :D. This is definitely not a 5 star hotel. Hospitality is very low. I didn't feel that I actually went for a luxury hotel but a community center. Not gonna recommend to any of my friends. And why people wearing gown and other eastern clothing to the pool ? Hilarious.",Negative
"NOT RECOMEND if you expect a good customer service from this hotel. The atmosphere is good. So if you really want to enjoy Geoffrey Bawa's architecture, forget about getting good customer service, from here. I have an extremely unpleasant experience and will not choose this hotel again. From the entrance I felt that we were unwelcomed.",Negative
"Keeping that aside at the dinner time they didn't let us to enter the hall. Reason was our attire was not suitable for the dinner hall. The lady who was there at entrance informed me that only smart casual attire is accepted and that was mentioned in the terms and conditions which I did not read. After telling that she left. So we were waiting there thinking what to do because No one gave an alternative. After waiting some time I again went to that lady and asked since we're not allowed to have the dinner inside, what is the solution for this. To be honest She totally ignored us. She said if you want we can deliver the food to the room. Take the food from the buffet and keep on a table. That's what she said exactly. We were actually surprised on her behavior and this weird situation.",Negative
Then I asked if you cant let us to dine in can you arrange a table outside. Because there were tables outside also. She said that's also impossible. Only option was having the dinner inside the room. So we put the plates where she told to put and waited. They took around 35/40 minutes to bring that food to the room and food was cold.,Negative
"Even we wanted to try some other food it was annoying to go there asking permission to enter and requesting them to bring the food to the room. This is the worst experience I have ever got in a Sri Lankan Hotel. I have traveled all over the country, stayed in many hotels, so far I never had such a bad experience. Heritance Ahungalla customer service is awesome comparing to this. I emailed to the management about this experience and they never accept any of these and they were like it was all my fault",Negative
" My points are,
1.If there is a dress code they could highlight it. Because people never expect such a situation. They are going out of Colombo. Its a trip. Not a business meeting. But if it is the hotel standard and I respect it. But there should be a alternative and staff should be polite to the guest. Guest are coming, paying to the hotel to enjoy their vacation not to get STRESSED.
2.If any of guests come with a normal t shirt and a short the management can explain the rules nicely and arrange outside table to enjoy the meal which is fair to the guest. But the staff who were in the dining hall never bothered to do so even after my request.
However the email from the management also saying that the fault is not their and it is impossible to happen something like that. But I personally faced to this situation and I felt embarrassed at that moment. My whole vacation was ruined by that incident.",Negative
I and my wife visited the hotel with high expectations for our anniversary. The moment I stepped into the room I was confused and upset to see that it was not the room that we booked. We selected the deluxe king room because it looked cozy for us and it had a jacuzzi and a balcony. But the management had upgraded us to a suite with a separate huge living room I mean I'm happy for the upgrade but use your brain why would two couples on their anniversary require a huge living room which is ok for 2 families. We wanted the original room we booked as we wanted a cozy room and not a huge room and also I wanted the balcony area to be there. After we requested we had to wait for almost 1 1/2 hrs in the room without moving around because of the covid-19. That part we understand but the butler who came to pick up our luggage didn't even inform us that we had to go to the reception to find our new room. I had to use my own phone and call the reception to see what we needed to do.,Negative
"In the new room that we got, the jacuzzi was not working properly and the remote was also not working. Plus the trip switch went off once.
I had requested the complimentary anniversary cake to be delivered during the dinner which we didn't receive. Although a couple next to us received a cake. So when I talked to the management we found out that the cake was mistakenly given to the wrong couple!!! and they will send another cake to our room if we wanted one at least use your brain why don't you keep it and give it as a surprise for the breakfast. After being upset about this we came back to our room around 9 pm. At about 10.30 pm we received the cake to our room without even a candle.
The dinner was not that great. The meat items had no salt or properly seasoned. The breakfast and lunch were average.
The whole area there so much animal poop and not even cleaned. Only thing is that the precautions for the covid-19 were properly followed.
Totally disappointed and the worst place on earth.",Negative
Nice hotel; but the service is not so good.. be careful if you ask information over the phone. Pretty irresponsible management,Negative
Staffs were friendly and helpful but big nuisances with the monkeys over there__,Negative
Beautiful hotel under the poor management.Do not go there with valuable properties.They can be stolen and gone under the account of poor monkeys around the hotel..,Negative
There is a good view but still the service given by the staff is unsatisfactory. You have to go to the buffet as soon as possible if not you have to wait in the queue to take your meal. Most of the staff members are acting like they're paying for your stay. Some staff were really good. Apart from the view and the infinity pool there is nothing special about this hotel. I wont go to it for the second time.,Negative
Very disappointed service just requested to arrange early check in since travelling with a baby without consideration rejects very unprofessional service being reputable hotel therefore cancelled the reservation,Negative
Nice view but not with good service,Negative
"The hotel location is good, staff is friendly, but the road to the hotel is worst, so many holes and muddy road, I don't know why it is not repaired when many vehicles on on this only road where there is no option?",Negative
"Although we paid without any card discounts ,Not experienced what I herad from my friends abount hotel.",Negative
Regret to say service is not satisfctory.,Negative
"Overly dissatisfied. Food was just edible, lots of disturbances from other guests and general maintenance of the property. The massage at the spa was of poor standards(ended with pain and bruises). Room service far of reflecting a five stars hotel. The view from the room was disappointing considering the price and location.",Negative
Heritance Kandalama must be renovated.,Negative
"Bunch of unprofessional.
Specially when going for credit card offers careful, they are not transparent and dont explain the hidden terms and conditions.",Negative
"
Lovely resort but they allow the guests to smoke in non smoking rooms ! I was upgraded to a suite which was lovely but the inhalation of stale smoke smell for a few hours flared up my asthma and wheezing v badly ! I changed rooms in the middle of the night but the damage had been done.. Several other guests complained about the same thing .. It ruined me entire 10 day trip to Sri Lanka with constant detours to a pharmacy to buy more inhalers and nasal sprays and antihistamines and has given me a bad memory ! A real shame as otherwise a beautiful resort",Negative
"
We called the hotel and reserved lunch buffet for six people. We were told there will be an international buffet. It was quite disappointing to find out buffet is not available today when we arrived there. We drove all the way from Colombo for the buffet. We complained the front manager (sanjeev) but he took neither responsibility nor any action for the inconvenience they caused us. Unacceptable!",Negative
Poor facilities in rooms. Refurbishment to be done immediately.,Negative
Found staff to be very rude and snobby. The couldn't care less about you as a customer. They also have an elephant they endorse for rides. ELEPHANTS ARE NOT FOR ENTERTAINMENT PURPOSES. SHAME ON YOU.,Negative
"Our worst hotel experience in Sri Lanka.
Mr Bawa would turn in his grave. The Xmas decorations were totally ridiculous. Building structure in very poor condition�serious lack of maintenance.
Very noisy and has completely lost its spirit of being connected to nature.
The only thing it is very connected to seems to be money. No shortage of customers. Fully booked all the time.
Go for tea, don�t waste your money staying over.",Negative
Very poor customer care they gave given us. Dirty swimming pool as well.,Negative
Telephone etiquette could improve. Very disrespectful.,Negative
Garbage.Thats all.Old tv.Bathroom is covered by a black cloth.,Negative
Poor service�,Negative
"Buildings are old. The bathroom and the fridge etc was dirty. Overall room cleanliness should be improved. In addition it is crowded. Workers are good, but normally sri lankans provide good hospitality even if you go to a village home.",Negative
" Disgusting service: on booking / and on a call they reported one price, upon arrival the price tripled. As soon as they refused, the manager dropped the price to the one that was announced when calling.
Some kind of scam, as if managers put it in their pocket. By the way, the photo does not correspond to reality. The hotel is not in the best condition",Negative
"Oh my god, it's beyond me how this hotel got 5 stars. We left again even though we had booked 2 nights. At most 3 stars. More of a youth hostel with service and a nice pool. The rooms totally shabby and warty. There urgently needs to be renovated.",Negative
The disadvantage is that they have a house elephant that can be ridden,Negative
"The dinner restaurant was so crowded that I had to wait in another room for a long time. There was no staff to check the availability of seats in the entire restaurant, so I had to walk around looking for vacant seats with the female staff who guided me.",Negative
"The seat I was guided to had a small table and the aisle was very narrow. If you leave your seat as it is, someone will take your seat, and you can't even choose a dish together. It looked very nice on the homepage, but it was completely different. It was a poor service that is unheard of in a Japanese hotel, but none of the local staff seem to think it's bad. If you expect the level of Japan, you will be hurt in Sri Lanka. It was a mistake to expect that it would be fine because it is a luxury hotel.",Negative
"�First of all when we booked the rooms, we were only told it would be a double and triple superior, no other information was provided (view, which wing). Since this was our first time we didn't really ask for more information either. That maybe our fault I admit. However, for what we paid, we weren't fairly compensated for the rooms. 1) both the rooms were facing a car park. When we inquired about this we were told, for better views we had to pay more- which is fine but it's the hotels responsibility to inform us when we made the reservation. 2) both rooms the curtains were super dirty. They had huge black and brown stains. It looked like the curtains weren't washed in years. 3) the triple room the AC was leaking. Someone came to fix it but no one arrived to clean the mess despite informing the front desk. 4) the overall dismissive nature of the front desk staff about the complaints 5) the double room phone wasnt working. All in all it was quite apparent they had put us up in two run down rooms. I'm not sure if we were offered a lower price for the run down rooms or we paid the usual rates but were put up in run down rooms (I do think it's the latter). This was our experience and it wasn't a great one.",Negative
"Though we booked a triple room, after they accompanied us to the room they have not arranged it as a triple room. After half an hour they arranged the bed but not others. We had to asked separately mug, glass, towel, etc. each and every time we need same. They informed us that the room was ready when we were at our lunch table. They have to check everything before informing us since we didn't even rush them.",Negative
"They will basically hold you hostage, won�t let you get a normal taxi, will make you pay an arm and a leg for a car to get out of the hotel.",Negative
The hotel at night is basically an old folks home.,Negative
Be prepared to be woken up by screaming children at 7am. EVERYDAY!,Negative
Any tours you do will be extortionate.,Negative
The pools close super early (8pm),Negative
"Basically, if you�re a young and fun person this hotel is not for you. This hotel is for retired people.",Negative
